"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"INFLAMMATORY RESPONSE",0.00912523599748269,0.0247025610002017,0.269842314478839,-0.302027162173556,-1.43174473595884,136,"IRF7;CALCRL;GPR183;LY6E;CCR7;CCRL2;GCH1;NOD2;CHST2;EIF2AK2;NMI;BST2;IFITM1;RGS1;ATP2C1;RHOG;LYN;SLC4A4;RIPK2;PDE4B;PTGER4;TNFSF9;SPHK1;ATP2B1;TLR2;CXCR6;SERPINE1;IL7R;GP1BA;RTP4;TNFSF10;SEMA4D;MYC;HBEGF;GNA15;IRF1;IL10;SLC1A2;IFNAR1;LTA;RELA;CD55;SLAMF1;NAMPT;IL15RA;KIF1B;ABCA1","CD56_dim_CD16__NK","Down with age"
"INTERFERON ALPHA RESPONSE",8.10325195548387e-29,9.92648364546774e-28,1.39518713415833,-0.746110133428594,-3.34189947762806,94,"LGALS3BP;IFI27;OAS1;USP18;GBP4;IRF7;PLSCR1;CNP;UBE2L6;STAT2;IFI44L;ISG15;PARP9;IRF9;SAMD9;PARP14;CMPK2;EPSTI1;IFI44;LY6E;SAMD9L;MX1;TAP1;IFI35;PSME2;OGFR;CCRL2;SP110;PSMB8;LAP3;TRAFD1;RSAD2;IFIT3;IFIH1;HERC6;EIF2AK2;IFITM2;MOV10;PARP12;TRIM25;NMI;BST2;DDX60;IFITM1;ADAR;ISG20;RNF31;TMEM140;PSME1;PSMB9;OASL;TRIM14;TRIM5;HELZ2;CD74;RIPK2;TRIM21","CD56_dim_CD16__NK","Down with age"
"INTERFERON GAMMA RESPONSE",5.76471122203853e-30,2.82470849879888e-28,1.42456271623384,-0.62662467956687,-3.09950918789425,183,"LGALS3BP;IFI27;CD38;USP18;GBP4;IRF7;RNF213;PLSCR1;UBE2L6;STAT2;ISOC1;IFI44L;ISG15;JAK2;STAT1;IRF9;XAF1;OAS2;PARP14;CMPK2;EPSTI1;IFI44;LY6E;SAMD9L;IFIT1;OAS3;MX1;RBCK1;TAP1;IFI35;PTPN2;PSME2;OGFR;PLA2G4A;SP110;PSMB8;GPR18;VAMP5;GCH1;LAP3;TRAFD1;RSAD2;IFIT3;IFIH1;HERC6;EIF2AK2;APOL6;IFITM2;PARP12;TRIM25;NMI;ZNFX1;BST2;DDX60;PML;TNFAIP3;NLRC5;PTGS2;ADAR;ISG20;MX2;MTHFD2;RNF31;PSME1;CASP4;RIGI;IRF8;PSMB9;SPPL2A;OASL;TRIM14;MYD88;STAT3;HELZ2;CD74;KLRK1;RIPK2;PSMB10;TRIM21;AUTS2;ARID5B;PDE4B;PSMB2;CIITA;ST3GAL5;ZBP1;IRF4;NUP93;WARS1;MVP;PSMA3;IRF5;NCOA3;NOD1;PNPT1;ITGB7;RAPGEF6;HLA-B;DHX58;CASP7;PIM1;RTP4;BANK1","CD56_dim_CD16__NK","Down with age"
"KRAS SIGNALING DN",0.207574031890661,0.305019181585678,0.0514677969037334,-0.257402629052907,-1.13323127768932,86,"IFI44L;PLAG1;NUDT11;MX1;RSAD2;SNN;CHST2;BARD1;KCND1;YPEL1;BRDT;C5;NR6A1;GTF3C5;GP1BA;ZBTB16;CD40LG;CLSTN3;CPEB3;RYR1;PDE6B;PNMT;SPHK2;ASB7;CAMK1D","CD56_dim_CD16__NK","Not significant"
"KRAS SIGNALING UP",0.000400066954714447,0.00217814230900088,0.49849310876659,-0.359265079018608,-1.68663057958944,124,"GUCY1A1;NIN;ADGRA2;ENG;IL2RG;BTBD3;ADAM8;SCG5;CCND2;PSMB8;CBR4;TSPAN13;ETS1;TRIB2;RBM4;TNFAIP3;PTGS2;SPRY2;SATB1;IRF8;SDCCAG8;CBX8;DOCK2;GNG11;FCER1G","CD56_dim_CD16__NK","Down with age"
"MITOTIC SPINDLE",1.78826176291327e-13,1.752496527655e-12,0.943632225232838,-0.480386577023282,-2.38887703275905,189,"NIN;NUMA1;CENPE;FBXO5;YWHAE;CEP250;SMC4;KIF4A;ECT2;CENPF;KIF15;KIF2C;TOP2A;CKAP5;KIF11;MAP1S;PKD2;NUSAP1;BIRC5;LMNB1;ANLN;TPX2;DLGAP5;NEK2;KIF23;CDK1;CDC42BPA;PRC1;CD2AP;NDC80;BUB1;ESPL1;TLK1;ATG4B;RASA2;ROCK1;RANBP9;HOOK3;RALBP1;TRIO;ARHGAP27;CCNB2;TTK;WASF2;KATNB1;DOCK2;ARF6;CNTROB;GEMIN4;PCNT;KIF5B;CYTH2;PLK1;SAC3D1;MYH9;STAU1;BRCA2;KNTC1;CLASP1;KIF20B;SPTAN1;ARL8A;PPP4R2;NET1;MAP3K11;CEP57;RASA1;APC;HDAC6;ARHGAP4;AKAP13;RAPGEF6;ARAP3;SOS1;RACGAP1;TAOK2;TSC1;PXN;NCK2","CD56_dim_CD16__NK","Down with age"
"MTORC1 SIGNALING",2.46207137200779e-05,0.000150801871535477,0.575610261071129,-0.344896171408721,-1.72102984515861,194,"CD9;IMMT;RRM2;GPI;TXNRD1;UNG;GSR;PSMC4;RPN1;HPRT1;HSPD1;SHMT2;BUB1;TUBG1;ACLY;MTHFD2;MLLT11;PHGDH;MTHFD2L;NFYC;RPA1;CDC25A;SLC1A4;PITPNB;PFKL;COPS5;HK2;PSMA4;CACYBP;PLK1;HSPE1;MCM4;MCM2;GAPDH;FDXR;MAP2K3;GGA2;SLA;STIP1;IFRD1;ATP6V1D;PSMD13;ACTR2;GCLC;WARS1;SLC6A6;PSMA3;UBE2D3;RIT1;TRIB3;TES;ADD3;SLC2A3;TPI1;PGK1;UCHL5;ENO1;SRD5A1;HSPA5;PSPH;CCNF;DDIT3;PSMC6;GSK3B;SLC7A5;CALR;LDHA;G6PD;PSMD14;NAMPT;TFRC;CCT6A;CYB5B;TBK1;CANX;DHFR;AURKA;EPRS1;IDH1;FKBP2;PPIA;DAPP1;NMT1;CDKN1A;ATP2A2;ABCF2","CD56_dim_CD16__NK","Down with age"
"MYC TARGETS V1",2.26435553265074e-09,1.8492236849981e-08,0.774939030136436,-0.409395192094022,-2.05269658764292,200,"YWHAE;PSMA1;TRIM28;PPM1G;CCT4;PRPS2;H2AZ1;HNRNPA2B1;PCNA;KPNA2;SERBP1;TYMS;CCT2;CTPS1;PSMC4;HPRT1;CCT3;HDAC2;MCM5;HSPD1;PSMD8;GSPT1;EIF3J;PCBP1;CCT5;SET;FAM120A;CCNA2;HNRNPU;EIF3B;CDC20;EIF4G2;MAD2L1;PSMD1;USP1;HNRNPR;UBE2L3;HNRNPD;COPS5;PSMA4;PTGES3;COX5A;RAD23B;RAN;SF3B3;CDC45;CCT7;HSPE1;MCM4;MCM2;RUVBL2;DEK;PSMB2;XRCC6;HNRNPA3;VDAC1;PSMA7;AP3S1;STARD7;IFRD1;PRDX3;CDK2;MCM6;LSM2;PABPC1;LSM7;PSMB3;SRPK1;MRPL23;XPO1;DUT;RNPS1;VBP1;PGK1;SRSF2;PHB1;MYC;EIF4A1;MCM7;CUL1;PSMC6;HNRNPC;RANBP1;LDHA;DDX21;PSMD14;KARS1;NOP16;KPNB1;PSMA6;TCP1;IARS1;U2AF1;EIF4H;CANX;SF3A1;TFDP1;BUB3;NME1;EPRS1;EIF2S1","CD56_dim_CD16__NK","Down with age"
"MYC TARGETS V2",0.239325250395361,0.325748257482575,0.0456661013731298,-0.274821685697008,-1.12645230256244,58,"IPO4;UNG;MCM5;HSPD1;HK2;PLK4;PLK1;HSPE1;MCM4;PPRC1;GRWD1;SLC19A1;TCOF1;PES1;PHB1;MYC;DCTPP1;BYSL;NOP16;DUSP2","CD56_dim_CD16__NK","Not significant"
"MYOGENESIS",0.044457617071725,0.0908809891808346,0.0821057009024537,0.311616154638024,1.33622526894322,121,"LARGE1;SVIL;SORBS3;IGFBP3;LAMA2;MAPRE3;CDH13;FKBP1B;DMPK;PRNP;ADCY9;CNN3;FXYD1;PFKM;ADAM12;NCAM1","CD56_dim_CD16__NK","Not significant"
"NOTCH SIGNALING",0.277125748502994,0.3670043696391,0.0398947010447969,-0.340023294560048,-1.12842146829191,24,"DLL1;DTX1;PSEN2;KAT2A;JAG1;DTX4;CUL1;SAP30;RBX1;DTX2;ARRB1","CD56_dim_CD16__NK","Not significant"
"OXIDATIVE PHOSPHORYLATION",0.00359573114256613,0.0125850589989814,0.431707695803346,-0.290604435273171,-1.45370791710774,198,"IDH2;IMMT;HADHB;ATP5F1B;TIMM50;GPI;BDH2;CPT1A;ATP5F1C;CYCS;LDHB;SLC25A5;NDUFA2;PDP1;SLC25A20;TIMM13;BCKDHA;AIFM1;HTRA2;COX5A;MTX2;ETFA;VDAC2;RETSAT;VDAC1;SLC25A11;NDUFA9;PRDX3;ATP6V1D;ECH1;PDHB;ALAS1;ACAA1;ATP5MC3;BAX;NDUFB4;UQCRC1;COX10;ATP5MF;MFN2;MRPS30;ATP6V1F;IDH3G;UQCR10;NDUFB5;CASP7;COX15;MRPL35;ECHS1;FH;TCIRG1;RHOT1;NDUFA7;LDHA;MDH1;DECR1;CS;MRPS15;ATP6AP1;TIMM8B;NDUFA8;ATP6V0B;NDUFB6;MRPS12;NDUFS8;SUCLG1;IDH1;MDH2;UQCRC2;ACADVL;ATP6V1C1;NDUFA3;COX8A;TOMM22;HSD17B10","CD56_dim_CD16__NK","Down with age"
"P53 PATHWAY",0.155913978494624,0.254659498207885,0.0654401996471083,-0.231876024037123,-1.13799934068205,175,"RHBDF2;TAP1;NUDT15;CCND2;PCNA;PHLDA3;BAK1;TRAFD1;ADA;IP6K2;MDM2;APAF1;LDHB;APP;IRAG2;TM7SF3;PVT1;HMOX1;DEF6;ABHD4;POLH;RETSAT;GADD45A;FDXR;TNFSF9;STOM;SPHK1;RAP2B;TGFA;TRAF4;RCHY1;TP63;POM121;H1-2;BAX;RB1;SLC35D1;DGKA;TRIB3;ZBTB16;SERTAD3;KLF4;MXD4","CD56_dim_CD16__NK","Not significant"
"PEROXISOME",0.677989548109437,0.706840167177924,0.0162414825959814,0.218405268797809,0.890169862466745,87,"PRDX1;DLG4;FADS1;ERCC1;CNBP;TSPO;DHCR24;SOD1;SOD2;PEX13;FIS1;SLC25A4;ABCD3;EPHX2;ESR2;ITGB1BP1;PEX5","CD56_dim_CD16__NK","Not significant"
"PI3K AKT MTOR SIGNALING",0.00213233805652165,0.00870704706413006,0.431707695803346,-0.362026386675135,-1.62155121383698,94,"STAT2;IL2RG;CAMK4;FASLG;PTEN;TRAF2;CDK1;ARPC3;MYD88;MAPK1;AP2M1;RPS6KA3;CSNK2B;RAC1;MAP2K3;SLA;ATF1;CDK2;ACTR2;UBE2D3;RIT1;TRIB3;NOD1;MAP2K6;E2F1;RALB;PPP1CA;DDIT3;PPP2R1B;GSK3B;CALR;AKT1S1;RPS6KA1;TBK1;NCK1;PRKCB","CD56_dim_CD16__NK","Down with age"
"PROTEIN SECRETION",0.221327967806841,0.309859154929577,0.0499670502581102,-0.252911309334285,-1.12216251363023,89,"STX16;COPE;ICA1;GNAS;MAPK1;COPB1;AP2M1;TMX1;RPS6KA3;ARFGAP3;ZW10;AP3S1;COPB2;SEC22B;VPS4B;CLTA;GALC;STX7;VPS45;VAMP3;NAPA;KIF1B;ABCA1;NAPG;ARFIP1;CLCN3;VAMP7;RAB2A;ATP7A;SGMS1;LAMP2;ADAM10;SEC24D;ARCN1;ARF1","CD56_dim_CD16__NK","Not significant"
"REACTIVE OXYGEN SPECIES PATHWAY",0.64539937674266,0.687490640443269,0.0179130735139796,0.245909188850173,0.891049631550825,46,"PRDX1;PRNP;SRXN1;PRDX2;SOD1;SOD2;ATOX1;HHEX;PRDX4","CD56_dim_CD16__NK","Not significant"
"SPERMATOGENESIS",0.0384723392305532,0.0856883919225958,0.122637391177921,-0.317001228166034,-1.37075981680586,77,"ZC3H14;CAMK4;KIF2C;SCG5;NCAPH;EZH2;NEK2;CDK1;CDKN3;BUB1;GFI1;TKTL1;IL12RB2;CCNB2;TTK;PGS1;DMC1;TALDO1","CD56_dim_CD16__NK","Not significant"
"TGF BETA SIGNALING",0.0619401074993601,0.116733279518025,0.0917080492176841,-0.349045055714251,-1.37392451131046,48,"ENG;SMAD1;HDAC1;FKBP1A;BCAR3;CTNNB1;SERPINE1;UBE2D3;THBS1;APC;ID3;PPP1CA;PMEPA1;FNTA;RHOA;JUNB;TRIM33;SKIL;HIPK2;XIAP","CD56_dim_CD16__NK","Not significant"
"TNFA SIGNALING VIA NFKB",0.00203383883116301,0.00870704706413006,0.431707695803346,-0.299482006011623,-1.4681261534838,170,"GPR183;DENND5A;TAP1;CCRL2;GCH1;SNN;IFIH1;TNFAIP3;PTGS2;NR4A3;TIPARP;RIGI;PANX1;TNIP1;RIPK2;PDE4B;PTGER4;CCL4;GADD45A;MAP2K3;BCL3;TNFSF9;NFAT5;SPHK1;ATP2B1;TLR2;ZFP36;SERPINE1;IL7R;SIK1;MCL1;MAP3K8;KLF4;IRS2;SLC2A3;EFNA1;DUSP5;PFKFB3;FUT4;JAG1;PLK2;B4GALT1;VEGFA;REL;BTG3;PMEPA1;MYC;HBEGF;TNIP2;STAT5A;PHLDA2;FOSL2;BCL2A1;JUNB;IRF1;PLEK;CEBPD;RELA;NAMPT;DUSP4;DUSP2;IL15RA;BCL6;TSC22D1;SGK1;ABCA1;B4GALT5","CD56_dim_CD16__NK","Down with age"
"UNFOLDED PROTEIN RESPONSE",0.0075642965204236,0.023727624899813,0.291090917251384,-0.326392508294657,-1.49942033226258,110,"DCP2;CKS1B;EXOSC4;IFIT1;EIF4G1;TARS1;H2AX;CNOT2;MTHFD2;PDIA5;ATP6V0D1;DNAJA4;KHSRP;SLC1A4;SHC1;GEMIN4;KIF5B;TATDN2;EXOSC1;DCTN1;NFYA;EEF2;CNOT6;ALDH18A1;BANF1;YWHAZ;HYOU1;VEGFA;HSPA5;LSM1;EIF4A3;EIF4A1;SLC7A5;CALR;PARN;ERN1;FUS;CXXC1;IARS1","CD56_dim_CD16__NK","Down with age"
"UV RESPONSE DN",0.926872770511296,0.946182619896948,0.0214362756462213,-0.172301320624633,-0.785154179141308,104,"PTEN;SIPA1L1;CDC42BPA;RASA2;ICA1;ATP2C1;IGF1R;NR3C1;NEK7;COL5A2;ATP2B1;DAB2;SERPINE1;CDK13;ATRX;MAP2K5;MAP1B;SPOP;ADD3;MTA1;FYN;PTPRM;MYC;RUNX1;PEX14","CD56_dim_CD16__NK","Not significant"
"UV RESPONSE UP",0.00126399909655544,0.00619359557312164,0.45505986738723,-0.339494951300179,-1.59610934272539,125,"E2F5;CNP;MARK2;TAP1;ARRB2;CDC34;BAK1;GCH1;TARS1;STARD3;RPN1;FKBP4;PTPRD;H2AX;STK25;HMOX1;CHKA;HNRNPU;LYN;GGH;PPIF;PPAT;STIP1;NAT1;CDK2;GRINA;ALAS1;ACAA1;MGAT1;POLR2H;MRPL23;HYAL2;CDC5L;BID;CCNE1;ATP6V1F;BTG3;KLHDC3;PSMC3;CASP3;TST;JUNB;DDX21;IRF1;RXRB;NXF1;DNAJB1;CREG1;TFRC;CYB5B","CD56_dim_CD16__NK","Down with age"
"WNT BETA CATENIN SIGNALING",0.120977799950112,0.204410765432948,0.0639357739676871,-0.351366529232837,-1.28208829831294,35,"DLL1;CCND2;LEF1;HDAC2;TCF7;CTNNB1;PSEN2;MAML1;KAT2A;JAG1;NKD1;SKP2;MYC;CUL1","CD56_dim_CD16__NK","Not significant"
"XENOBIOTIC METABOLISM",0.320860617399439,0.403132570578782,0.0426094714733257,-0.223249350414427,-1.05419470486139,131,"CNDP2;UGDH;SSR3;GCH1;MTHFD1;GSR;HPRT1;SHMT2;GCNT2;HMOX1;IRF8;ALDH9A1;LPIN2;PTGES3;PSMB10;RETSAT;SERTAD1;CYP2J2;ECH1;ALAS1;SERPINE1;CASP6;PGD;GCLC;SLC6A6;SLC35D1;SPINT2;CAT;AHCY;HES6;DHPS;IGFBP4;ACOX1;CROT;GSS;DDT;GART;KARS1;TKFC","CD56_dim_CD16__NK","Not significant"
